Seed,Pass/Fail,log2traces inner hash,log2traces outer hash,log2 hypotheses inner hash,log2 hypotheses outer hash,total time,inner time - 15,outer time - 15,inner time - 16,outer time - 16,inner time - 17,outer time - 17,inner time - 18,outer time - 18,inner time - 19,outer time - 19,inner time - 20,outer time - 20,inner time - 21,outer time - 21,inner time - 22,outer time - 22,inner time - 23,outer time - 23,inner time - 24,outer time - 24,inner time - 25,outer time - 25,inner time - 26,outer time - 26,inner time - 27,outer time - 27,inner time - 28,outer time - 28,inner time - 29,outer time - 29,inner time - 30,outer time - 30
599,Success,17,21,1,0,115.157,0.025,0.206,0.165,0.418,2.818,0.869,,1.803,,9.752,,22.194,,76.907,,,,,,,,,,,,,,,,,,
600,Success,18,19,1,0,24.059,0.021,0.212,0.02,0.449,0.168,0.921,5.521,1.838,,14.908,,,,,,,,,,,,,,,,,,,,,,
601,Success,16,20,2,0,48.216,0.018,0.196,1.608,0.405,,1.121,,2.22,,9.689,,32.96,,,,,,,,,,,,,,,,,,,,
602,Success,16,22,5,1,404.005,0.01,0.204,5.002,0.4,,1.033,,1.969,,9.523,,21.608,,46.192,,318.064,,,,,,,,,,,,,,,,
603,Success,22,19,0,1,161.919,0.009,0.194,0.027,0.374,0.216,0.778,0.453,2.686,0.957,20.18,2.187,,5.486,,128.37,,,,,,,,,,,,,,,,,
604,Success,18,19,0,0,21.946,0.008,0.222,0.031,0.421,0.311,0.868,3.118,1.732,,15.235,,,,,,,,,,,,,,,,,,,,,,
605,Success,18,17,1,1,7.649,0.006,0.213,0.041,0.469,0.076,3.565,3.28,,,,,,,,,,,,,,,,,,,,,,,,,
606,Success,17,18,1,1,11.12,0.008,0.228,0.127,0.587,1.664,1.075,,7.431,,,,,,,,,,,,,,,,,,,,,,,,
607,Success,17,18,1,4,25.779,0.006,0.21,0.034,0.425,1.648,0.838,,22.618,,,,,,,,,,,,,,,,,,,,,,,,
608,Success,18,19,1,1,23.133,0.004,0.2,0.024,0.383,0.121,1.028,3.36,2.03,,15.982,,,,,,,,,,,,,,,,,,,,,,
609,Success,18,20,2,1,63.513,0.033,0.203,0.092,0.436,0.173,0.888,3.68,1.763,,9.571,,46.674,,,,,,,,,,,,,,,,,,,,
610,Success,18,17,1,0,6.489,0.029,0.197,0.044,0.43,0.132,2.364,3.293,,,,,,,,,,,,,,,,,,,,,,,,,
611,Success,17,19,1,0,20.694,0.008,0.194,0.086,0.413,1.709,0.886,,1.787,,15.611,,,,,,,,,,,,,,,,,,,,,,
612,Success,18,18,1,0,9.916,0.024,0.199,0.043,0.415,0.351,0.838,3.36,4.688,,,,,,,,,,,,,,,,,,,,,,,,
613,Success,17,18,2,1,11.896,0.031,0.21,0.088,0.479,3.07,0.954,,7.064,,,,,,,,,,,,,,,,,,,,,,,,
614,Success,16,18,1,2,10.04,0.064,0.205,0.915,0.404,,0.921,,7.532,,,,,,,,,,,,,,,,,,,,,,,,
615,Success,15,18,2,2,14.916,0.929,0.277,,0.797,,1.062,,11.85,,,,,,,,,,,,,,,,,,,,,,,,
616,Success,16,18,1,2,8.417,0.023,0.215,1.498,0.417,,0.83,,5.433,,,,,,,,,,,,,,,,,,,,,,,,
617,Success,19,17,0,1,10.921,0.025,0.228,0.197,0.441,0.381,2.416,0.732,,6.501,,,,,,,,,,,,,,,,,,,,,,,
618,Success,18,17,1,0,6.629,0.036,0.19,0.064,0.402,0.306,2.36,3.271,,,,,,,,,,,,,,,,,,,,,,,,,
619,Success,17,15,2,2,3.907,0.016,1.923,0.123,,1.846,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,Success,21,18,1,2,49.213,0.015,0.201,0.027,0.464,0.069,0.999,0.161,5.228,0.344,,2.639,,39.065,,,,,,,,,,,,,,,,,,,
621,Success,18,18,1,1,14.395,0.01,0.214,0.055,0.413,0.269,0.93,5.477,7.028,,,,,,,,,,,,,,,,,,,,,,,,
622,Success,17,17,1,3,6.684,0.015,0.189,0.186,0.441,1.662,4.191,,,,,,,,,,,,,,,,,,,,,,,,,,
623,Success,19,18,1,2,22.491,0.012,0.211,0.201,0.372,0.335,1.087,0.717,12.809,6.746,,,,,,,,,,,,,,,,,,,,,,,
624,Success,16,22,1,0,306.905,0.023,0.202,1.495,0.539,,1.07,,2.188,,10.128,,22.536,,48.309,,220.414,,,,,,,,,,,,,,,,
625,Success,23,19,1,1,493.675,0.027,0.202,0.064,0.402,0.119,1.027,0.708,2.06,1.441,17.949,3.382,,8.472,,30.005,,427.818,,,,,,,,,,,,,,,
626,Success,16,17,1,1,5.765,0.042,0.231,1.487,0.456,,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,
627,Success,18,16,2,0,11.914,0.036,0.204,0.065,1.242,0.132,,10.234,,,,,,,,,,,,,,,,,,,,,,,,,
628,Success,18,18,1,0,12.025,0.01,0.206,0.017,0.486,0.138,1.007,5.509,4.653,,,,,,,,,,,,,,,,,,,,,,,,
629,Success,20,19,1,1,32.33,0.015,0.192,0.03,0.379,0.075,0.901,0.145,1.822,0.344,13.019,15.408,,,,,,,,,,,,,,,,,,,,,
630,Success,19,19,1,1,28.819,0.009,0.201,0.04,0.387,0.241,0.793,0.465,2.203,11.359,13.121,,,,,,,,,,,,,,,,,,,,,,
631,Success,18,18,1,0,11.928,0.023,0.199,0.041,0.463,0.2,0.818,5.534,4.65,,,,,,,,,,,,,,,,,,,,,,,,
632,Success,19,17,4,1,32.339,0.043,0.272,0.075,0.446,0.196,3.534,0.391,,27.381,,,,,,,,,,,,,,,,,,,,,,,
633,Success,19,18,0,2,16.369,0.063,0.194,0.11,0.544,0.242,0.884,0.381,7.478,6.473,,,,,,,,,,,,,,,,,,,,,,,
634,Success,17,18,1,1,10.179,0.027,0.195,0.047,0.387,1.697,0.794,,7.033,,,,,,,,,,,,,,,,,,,,,,,,
635,Success,17,18,2,1,11.682,0.008,0.214,0.211,0.459,2.91,0.9,,6.981,,,,,,,,,,,,,,,,,,,,,,,,
636,Success,24,20,1,4,976.904,0.016,0.276,0.029,0.42,0.072,0.873,0.15,2.411,0.348,4.615,0.789,121.816,1.906,,7.442,,9.609,,826.133,,,,,,,,,,,,,
637,Success,18,17,1,1,10.66,0.06,0.287,0.214,0.447,0.397,3.678,5.576,,,,,,,,,,,,,,,,,,,,,,,,,
638,Success,21,20,1,0,105.71,0.014,0.202,0.024,0.457,0.044,0.96,0.11,1.959,0.246,4.793,0.55,25.639,70.711,,,,,,,,,,,,,,,,,,,
639,Success,17,18,0,0,7.909,0.041,0.222,0.093,0.438,1.568,0.881,,4.666,,,,,,,,,,,,,,,,,,,,,,,,
640,Success,16,20,1,1,47.862,0.019,0.244,1.475,0.471,,0.962,,1.932,,5.591,,37.168,,,,,,,,,,,,,,,,,,,,
641,Success,18,16,1,2,6.045,0.044,0.209,0.18,2.007,0.341,,3.265,,,,,,,,,,,,,,,,,,,,,,,,,
642,Success,22,17,1,1,175.886,0.008,0.222,0.023,0.579,0.05,2.508,0.469,,1.009,,2.194,,6.106,,162.72,,,,,,,,,,,,,,,,,
643,Success,18,18,0,0,9.547,0.01,0.199,0.044,0.416,0.094,0.888,3.165,4.731,,,,,,,,,,,,,,,,,,,,,,,,
644,Success,19,18,0,1,15.948,0.01,0.222,0.058,0.421,0.107,1.053,0.205,7.28,6.594,,,,,,,,,,,,,,,,,,,,,,,
645,Success,18,17,0,1,6.621,0.011,0.221,0.023,0.57,0.112,2.484,3.199,,,,,,,,,,,,,,,,,,,,,,,,,
646,Success,17,17,2,3,9.136,0.034,0.216,0.124,0.439,5.151,3.172,,,,,,,,,,,,,,,,,,,,,,,,,,
647,Success,19,19,0,0,23.789,0.01,0.21,0.037,0.416,0.132,0.858,0.254,2.295,6.585,12.991,,,,,,,,,,,,,,,,,,,,,,
648,Success,17,20,0,0,39.027,0.017,0.216,0.041,0.414,1.574,1.16,,1.687,,7.875,,26.044,,,,,,,,,,,,,,,,,,,,
649,Success,16,16,0,1,2.466,0.027,0.242,0.862,1.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,Success,18,20,0,1,39.769,0.012,0.212,0.051,0.506,0.095,1.076,3.165,2.128,,5.879,,26.646,,,,,,,,,,,,,,,,,,,,
651,Success,20,18,0,0,26.809,0.013,0.274,0.051,0.531,0.262,0.99,0.503,5.034,1.024,,18.126,,,,,,,,,,,,,,,,,,,,,
652,Success,16,21,1,1,121.858,0.066,0.205,1.473,0.419,,0.843,,1.948,,4.954,,12.315,,99.633,,,,,,,,,,,,,,,,,,
653,Success,22,17,1,0,182.899,0.01,0.206,0.085,0.433,0.376,2.373,0.739,,1.54,,3.403,,9.214,,164.518,,,,,,,,,,,,,,,,,
654,Success,17,19,0,1,21.991,0.036,0.265,0.188,0.563,1.635,1.126,,2.202,,15.977,,,,,,,,,,,,,,,,,,,,,,
655,Success,18,16,1,1,5.656,0.01,0.192,0.037,1.915,0.206,,3.296,,,,,,,,,,,,,,,,,,,,,,,,,
656,Success,18,17,0,0,6.41,0.025,0.209,0.044,0.456,0.146,2.38,3.151,,,,,,,,,,,,,,,,,,,,,,,,,
657,Success,20,22,0,0,320.602,0.01,0.224,0.014,0.432,0.115,0.865,0.233,1.737,0.493,7.313,14.946,21.177,,40.948,,232.094,,,,,,,,,,,,,,,,
658,Success,22,18,2,1,135.09,0.018,0.222,0.031,0.394,0.065,0.809,0.126,7.507,0.783,,1.753,,8.587,,114.795,,,,,,,,,,,,,,,,,
659,Success,18,17,3,3,23.179,0.019,0.23,0.038,0.532,0.07,11.073,11.216,,,,,,,,,,,,,,,,,,,,,,,,,
660,Success,17,17,1,1,4.927,0.006,0.206,0.047,0.551,1.652,2.466,,,,,,,,,,,,,,,,,,,,,,,,,,
661,Success,18,20,1,1,52.749,0.018,0.209,0.032,0.392,0.224,1.08,5.576,2.192,,5.94,,37.086,,,,,,,,,,,,,,,,,,,,
662,Success,16,19,3,0,17.549,0.026,0.206,3.081,0.425,,0.845,,1.816,,11.15,,,,,,,,,,,,,,,,,,,,,,
663,Success,18,18,0,3,13.669,0.077,0.211,0.143,0.473,0.365,0.897,3.125,8.378,,,,,,,,,,,,,,,,,,,,,,,,
664,Success,18,18,1,1,12.442,0.011,0.198,0.021,0.518,0.038,1.137,5.549,4.969,,,,,,,,,,,,,,,,,,,,,,,,
665,Success,16,18,0,4,26.735,0.025,0.235,0.846,0.57,,1.123,,23.936,,,,,,,,,,,,,,,,,,,,,,,,
666,Success,17,17,2,0,6.069,0.01,0.201,0.031,0.487,2.943,2.397,,,,,,,,,,,,,,,,,,,,,,,,,,
667,Success,20,20,0,0,49.85,0.013,0.191,0.065,0.479,0.069,0.975,0.133,1.992,0.266,5.142,14.724,25.8,,,,,,,,,,,,,,,,,,,,
668,Success,19,17,1,1,15.564,0.011,0.218,0.09,0.455,0.161,2.492,0.657,,11.479,,,,,,,,,,,,,,,,,,,,,,,
669,Success,19,22,0,1,348.625,0.023,0.23,0.077,0.439,0.281,1,0.301,2.066,6.469,5.017,,12.776,,44.404,,275.543,,,,,,,,,,,,,,,,
670,Success,19,16,2,0,14.321,0.02,0.274,0.104,1.253,0.198,,0.395,,12.077,,,,,,,,,,,,,,,,,,,,,,,
671,Success,20,20,1,3,135.126,0.021,0.19,0.104,0.573,0.201,1.173,0.374,2.344,0.848,5.577,16.186,107.535,,,,,,,,,,,,,,,,,,,,
672,Success,18,18,0,1,10.169,0.038,0.196,0.067,0.376,0.28,1.092,3.155,4.966,,,,,,,,,,,,,,,,,,,,,,,,
673,Success,17,17,0,0,5.216,0.031,0.283,0.212,0.586,1.618,2.486,,,,,,,,,,,,,,,,,,,,,,,,,,
674,Success,18,19,1,0,19.041,0.008,0.213,0.057,0.444,0.284,1.091,3.301,2.341,,11.303,,,,,,,,,,,,,,,,,,,,,,
675,Success,17,18,2,2,14.37,0.03,0.204,0.054,0.407,5.253,0.84,,7.582,,,,,,,,,,,,,,,,,,,,,,,,
676,Success,17,18,1,0,8.229,0.01,0.208,0.158,0.577,1.723,0.844,,4.708,,,,,,,,,,,,,,,,,,,,,,,,
677,Success,19,19,1,2,34.536,0.036,0.211,0.155,0.451,0.369,0.89,0.762,2.236,11.773,17.653,,,,,,,,,,,,,,,,,,,,,,
678,Success,17,16,0,1,3.849,0.015,0.204,0.091,1.946,1.593,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,Success,21,18,1,1,52.605,0.061,0.244,0.121,0.495,0.218,0.986,0.422,4.968,0.895,,1.986,,42.209,,,,,,,,,,,,,,,,,,,
680,Success,17,18,2,1,11.827,0.002,0.201,0.095,0.405,2.964,0.95,,7.209,,,,,,,,,,,,,,,,,,,,,,,,
681,Success,18,16,1,0,7.395,0.006,0.234,0.01,1.266,0.317,,5.563,,,,,,,,,,,,,,,,,,,,,,,,,
682,Success,18,19,1,1,24.827,0.015,0.21,0.063,0.427,0.131,0.894,3.282,1.809,,17.994,,,,,,,,,,,,,,,,,,,,,,
683,Success,18,19,1,0,18.229,0.023,0.207,0.04,0.44,0.259,0.948,3.248,1.887,,11.178,,,,,,,,,,,,,,,,,,,,,,
684,Success,17,18,2,0,11.92,0.036,0.227,0.074,0.491,5.187,1.162,,4.743,,,,,,,,,,,,,,,,,,,,,,,,
685,Success,18,20,1,0,55.539,0.017,0.257,0.08,0.476,0.368,1.031,5.556,2.234,,10.736,,34.783,,,,,,,,,,,,,,,,,,,,
686,Success,19,23,1,2,838.888,0.012,0.198,0.017,0.379,0.275,0.867,0.348,1.752,6.792,7.803,,22.379,,47.242,,119.753,,631.073,,,,,,,,,,,,,,
687,Success,18,17,0,2,6.814,0.015,0.215,0.027,0.489,0.274,2.641,3.153,,,,,,,,,,,,,,,,,,,,,,,,,
688,Success,16,18,0,0,7.356,0.011,0.192,0.853,0.496,,1.104,,4.699,,,,,,,,,,,,,,,,,,,,,,,,
689,Success,19,18,0,6,62.802,0.017,0.261,0.205,0.583,0.385,1.147,0.741,52.883,6.579,,,,,,,,,,,,,,,,,,,,,,,
690,Success,20,22,2,0,322.301,0.05,0.205,0.094,0.417,0.163,0.831,0.424,2.372,0.948,7.888,29.075,22.444,,46.277,,211.112,,,,,,,,,,,,,,,,
691,Success,17,16,3,1,8.315,0.049,0.226,0.187,1.946,5.907,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,Success,20,17,1,0,31.301,0.012,0.241,0.069,0.422,0.064,2.38,0.573,,1.148,,26.392,,,,,,,,,,,,,,,,,,,,,
693,Success,19,16,1,1,9.35,0.008,0.23,0.058,1.919,0.106,,0.206,,6.823,,,,,,,,,,,,,,,,,,,,,,,
694,Success,17,19,1,1,27.007,0.029,0.211,0.102,0.404,2.775,0.823,,2.13,,20.531,,,,,,,,,,,,,,,,,,,,,,
695,Success,21,18,0,0,47.885,0.022,0.198,0.044,0.486,0.279,0.977,0.551,4.633,1.098,,2.569,,37.029,,,,,,,,,,,,,,,,,,,
696,Success,21,18,0,2,50.169,0.015,0.215,0.034,0.512,0.219,1.008,0.45,7.336,0.919,,2.131,,37.33,,,,,,,,,,,,,,,,,,,
697,Success,17,20,1,1,61.273,0.016,0.205,0.061,0.421,1.708,0.994,,1.97,,9.738,,46.159,,,,,,,,,,,,,,,,,,,,
698,Success,16,18,1,1,8.023,0.018,0.192,1.476,0.461,,1.012,,4.865,,,,,,,,,,,,,,,,,,,,,,,,
699,Success,20,20,0,1,74.249,0.025,0.215,0.044,0.449,0.081,0.999,0.396,1.986,0.839,7.79,14.884,46.54,,,,,,,,,,,,,,,,,,,,
700,Success,19,19,2,1,39.903,0.027,0.203,0.068,0.441,0.122,0.854,0.497,2.203,21.389,14.1,,,,,,,,,,,,,,,,,,,,,,
701,Success,17,18,2,0,9.666,0.032,0.238,0.164,0.474,3.141,0.965,,4.65,,,,,,,,,,,,,,,,,,,,,,,,
702,Success,18,17,2,2,11.088,0.015,0.273,0.169,0.388,0.313,3.804,6.126,,,,,,,,,,,,,,,,,,,,,,,,,
703,Success,20,17,1,2,22.498,0.013,0.223,0.115,0.453,0.211,2.752,0.423,,0.85,,17.457,,,,,,,,,,,,,,,,,,,,,
704,Success,17,20,0,2,42.697,0.008,0.252,0.044,0.472,1.582,0.996,,1.968,,6.91,,30.465,,,,,,,,,,,,,,,,,,,,
705,Success,18,20,1,0,42.186,0.019,0.198,0.038,0.544,0.069,1.213,5.5,2.401,,6.516,,25.688,,,,,,,,,,,,,,,,,,,,
706,Success,18,20,0,0,38.434,0.006,0.278,0.084,0.452,0.169,0.937,3.164,2.003,,5.896,,25.446,,,,,,,,,,,,,,,,,,,,
707,Success,22,18,2,1,262.1,0.016,0.222,0.165,0.425,0.312,0.911,0.62,5.781,1.223,,2.779,,6.857,,242.79,,,,,,,,,,,,,,,,,
708,Success,17,17,2,1,6.366,0.018,0.201,0.138,0.527,3.055,2.427,,,,,,,,,,,,,,,,,,,,,,,,,,
709,Success,21,18,1,2,51.595,0.027,0.196,0.085,0.391,0.232,0.782,0.459,7.321,0.915,,2.178,,39.009,,,,,,,,,,,,,,,,,,,
710,Success,17,17,0,0,4.594,0.013,0.2,0.073,0.4,1.571,2.337,,,,,,,,,,,,,,,,,,,,,,,,,,
711,Success,18,19,2,2,40.274,0.01,0.203,0.135,0.562,0.258,1.127,5.792,2.241,,29.946,,,,,,,,,,,,,,,,,,,,,,
712,Success,16,16,2,1,3.2,0.054,0.236,0.985,1.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,Success,17,17,2,0,5.998,0.016,0.214,0.029,0.429,2.968,2.342,,,,,,,,,,,,,,,,,,,,,,,,,,
714,Success,19,18,1,2,23.224,0.029,0.215,0.105,0.42,0.195,1.128,0.715,13.197,7.221,,,,,,,,,,,,,,,,,,,,,,,
715,Success,18,16,3,1,9.626,0.04,0.25,0.072,1.91,0.143,,7.21,,,,,,,,,,,,,,,,,,,,,,,,,
716,Success,17,16,0,1,3.921,0.011,0.22,0.191,1.916,1.582,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,Success,20,20,0,2,97.131,0.016,0.248,0.18,0.496,0.19,1,0.766,1.942,1.524,7.515,14.948,68.305,,,,,,,,,,,,,,,,,,,,
718,Success,17,21,2,0,112.142,0.016,0.199,0.025,0.389,1.852,0.819,,1.634,,9.044,,20.064,,78.1,,,,,,,,,,,,,,,,,,
719,Success,20,19,0,0,31.944,0.006,0.197,0.035,0.435,0.063,0.903,0.624,1.833,1.235,10.996,15.617,,,,,,,,,,,,,,,,,,,,,
720,Success,18,19,0,1,19.045,0.014,0.223,0.081,0.401,0.159,1.049,3.241,2.141,,11.737,,,,,,,,,,,,,,,,,,,,,,
721,Success,19,18,1,1,16.56,0.027,0.209,0.047,0.583,0.087,1.161,0.268,7.355,6.824,,,,,,,,,,,,,,,,,,,,,,,
722,Success,18,20,0,1,41.005,0.023,0.204,0.151,0.416,0.282,0.854,3.183,1.727,,6.871,,27.293,,,,,,,,,,,,,,,,,,,,
723,Success,19,20,0,1,41.734,0.008,0.206,0.027,0.462,0.051,0.95,0.085,1.957,6.529,4.794,,26.666,,,,,,,,,,,,,,,,,,,,
724,Success,18,18,1,2,15.444,0.01,0.279,0.021,0.567,0.038,0.926,5.818,7.786,,,,,,,,,,,,,,,,,,,,,,,,
725,Success,18,17,2,1,9.599,0.036,0.241,0.078,0.555,0.139,2.488,6.06,,,,,,,,,,,,,,,,,,,,,,,,,
726,Success,18,17,0,1,6.734,0.011,0.202,0.116,0.552,0.213,2.498,3.142,,,,,,,,,,,,,,,,,,,,,,,,,
727,Success,17,19,0,1,26.277,0.021,0.227,0.045,0.48,1.588,1.069,,2.113,,20.734,,,,,,,,,,,,,,,,,,,,,,
728,Success,18,18,0,1,10.051,0.009,0.212,0.02,0.488,0.298,0.975,3.173,4.874,,,,,,,,,,,,,,,,,,,,,,,,
729,Success,18,18,0,0,9.822,0.044,0.196,0.127,0.436,0.235,1.033,3.12,4.63,,,,,,,,,,,,,,,,,,,,,,,,
730,Success,19,19,3,2,51.496,0.028,0.212,0.059,0.408,0.109,1.059,0.752,3.293,24.177,21.4,,,,,,,,,,,,,,,,,,,,,,
731,Success,17,18,1,3,17.237,0.013,0.246,0.13,0.442,2.789,0.9,,12.717,,,,,,,,,,,,,,,,,,,,,,,,
732,Success,18,17,1,1,6.444,0.011,0.21,0.031,0.387,0.057,2.443,3.305,,,,,,,,,,,,,,,,,,,,,,,,,
733,Success,18,17,0,4,9.297,0.017,0.196,0.078,0.378,0.375,5.131,3.122,,,,,,,,,,,,,,,,,,,,,,,,,
734,Success,17,20,0,4,114.369,0.042,0.211,0.074,0.506,1.572,1.003,,2.008,,10.127,,98.827,,,,,,,,,,,,,,,,,,,,
735,Success,17,18,1,1,9.53,0.023,0.2,0.04,0.571,2.765,1.127,,4.804,,,,,,,,,,,,,,,,,,,,,,,,
736,Success,18,18,0,0,9.83,0.028,0.212,0.084,0.408,0.155,0.969,3.143,4.83,,,,,,,,,,,,,,,,,,,,,,,,
737,Success,21,16,2,1,48.811,0.031,0.204,0.062,1.929,0.116,,0.233,,0.469,,1.065,,44.703,,,,,,,,,,,,,,,,,,,
738,Success,16,19,0,2,21.05,0.013,0.196,0.851,0.398,,0.813,,1.971,,16.807,,,,,,,,,,,,,,,,,,,,,,
739,Success,20,19,0,2,38.012,0.047,0.203,0.087,0.413,0.161,0.871,0.335,1.826,0.649,18.715,14.704,,,,,,,,,,,,,,,,,,,,,
740,Success,17,19,0,2,21.492,0.033,0.194,0.057,0.406,1.589,0.841,,1.842,,16.53,,,,,,,,,,,,,,,,,,,,,,
741,Success,18,17,0,1,7.477,0.017,0.248,0.03,0.483,0.062,3.541,3.094,,,,,,,,,,,,,,,,,,,,,,,,,
742,Success,19,17,0,1,10.582,0.023,0.23,0.177,0.429,0.247,2.402,0.656,,6.42,,,,,,,,,,,,,,,,,,,,,,,
743,Success,18,18,1,1,10.394,0.019,0.196,0.202,0.39,0.373,1.024,3.34,4.851,,,,,,,,,,,,,,,,,,,,,,,,
744,Success,19,20,1,0,54.508,0.012,0.198,0.021,0.552,0.303,1.109,0.584,2.211,7.168,7.976,,34.373,,,,,,,,,,,,,,,,,,,,
745,Success,16,19,0,1,20.431,0.053,0.219,0.85,0.433,,1.124,,2.216,,15.535,,,,,,,,,,,,,,,,,,,,,,
746,Success,22,19,0,5,172.936,0.012,0.217,0.02,0.405,0.058,0.998,0.612,2.113,1.319,51.041,3.005,,7.415,,105.722,,,,,,,,,,,,,,,,,
747,Success,17,18,2,3,13.597,0.005,0.226,0.07,0.449,3.048,0.921,,8.878,,,,,,,,,,,,,,,,,,,,,,,,
748,Success,17,17,1,0,4.607,0.012,0.194,0.02,0.387,1.648,2.347,,,,,,,,,,,,,,,,,,,,,,,,,,
749,Success,18,17,1,1,8.853,0.009,0.216,0.028,0.521,0.051,2.46,5.57,,,,,,,,,,,,,,,,,,,,,,,,,
750,Success,16,16,1,1,3.034,0.011,0.241,1.484,1.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,Success,18,19,0,0,18.593,0.034,0.222,0.071,0.493,0.336,1.045,3.133,2.088,,11.171,,,,,,,,,,,,,,,,,,,,,,
752,Success,18,18,1,1,14.616,0.045,0.194,0.161,0.424,0.304,0.913,5.44,7.135,,,,,,,,,,,,,,,,,,,,,,,,
753,Success,16,16,1,0,2.998,0.013,0.211,1.473,1.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,Success,17,20,0,1,48.287,0.083,0.24,0.21,0.465,1.57,0.933,,2.075,,5.813,,36.898,,,,,,,,,,,,,,,,,,,,
755,Success,17,18,2,0,8.204,0.023,0.22,0.088,0.431,1.881,0.875,,4.686,,,,,,,,,,,,,,,,,,,,,,,,
756,Success,17,18,1,0,8.183,0.021,0.198,0.075,0.568,1.684,0.959,,4.678,,,,,,,,,,,,,,,,,,,,,,,,
757,Success,21,20,0,0,79.82,0.013,0.197,0.03,0.403,0.062,1.068,0.12,2.364,1.008,5.976,3.002,25.737,39.841,,,,,,,,,,,,,,,,,,,
758,Success,19,19,1,1,32.793,0.01,0.232,0.081,0.56,0.169,1.108,0.303,2.599,11.379,16.353,,,,,,,,,,,,,,,,,,,,,,
759,Success,20,17,0,1,18.358,0.006,0.226,0.027,0.475,0.044,2.478,0.109,,0.218,,14.776,,,,,,,,,,,,,,,,,,,,,
760,Success,20,20,0,1,61.569,0.025,0.225,0.048,0.44,0.088,0.973,0.196,1.987,0.39,4.858,14.955,37.383,,,,,,,,,,,,,,,,,,,,
761,Success,17,17,0,2,6.204,0.017,0.236,0.127,0.539,1.572,3.713,,,,,,,,,,,,,,,,,,,,,,,,,,
762,Success,19,17,1,1,15.359,0.042,0.203,0.127,0.394,0.237,2.431,0.454,,11.469,,,,,,,,,,,,,,,,,,,,,,,
763,Success,20,22,1,3,597.424,0.031,0.193,0.081,0.474,0.163,1.03,0.312,3.071,0.649,9.576,16.781,19.554,,52.571,,492.939,,,,,,,,,,,,,,,,
764,Success,17,17,1,0,5.902,0.021,0.2,0.057,0.497,2.773,2.353,,,,,,,,,,,,,,,,,,,,,,,,,,
765,Success,17,21,0,0,113.201,0.027,0.208,0.112,0.478,1.609,1.151,,2.267,,10.106,,22.035,,75.208,,,,,,,,,,,,,,,,,,
766,Success,17,17,1,1,6.96,0.015,0.197,0.054,0.382,2.761,3.551,,,,,,,,,,,,,,,,,,,,,,,,,,
767,Success,18,17,1,0,6.739,0.013,0.192,0.151,0.376,0.375,2.345,3.287,,,,,,,,,,,,,,,,,,,,,,,,,
768,Success,16,17,2,0,5.788,0.063,0.191,2.797,0.397,,2.341,,,,,,,,,,,,,,,,,,,,,,,,,,
769,Success,21,20,2,0,118.244,0.006,0.2,0.059,0.436,0.108,0.887,0.237,2.181,0.47,6.927,1.053,33.407,72.273,,,,,,,,,,,,,,,,,,,
770,Success,20,18,0,1,24.175,0.012,0.21,0.02,0.44,0.095,0.931,0.182,6.987,0.365,,14.933,,,,,,,,,,,,,,,,,,,,,
771,Success,18,17,0,0,6.689,0.045,0.279,0.157,0.396,0.347,2.339,3.125,,,,,,,,,,,,,,,,,,,,,,,,,
772,Success,24,20,2,1,697.809,0.042,0.22,0.088,0.423,0.231,0.858,0.473,1.715,3.405,6.756,2.304,43.653,5.779,,19.476,,24.947,,587.438,,,,,,,,,,,,,
773,Success,18,17,0,0,6.297,0.01,0.204,0.024,0.409,0.102,2.381,3.168,,,,,,,,,,,,,,,,,,,,,,,,,
774,Success,19,21,2,0,130.795,0.046,0.211,0.085,0.406,0.164,0.828,0.317,2.18,21.44,7.796,,21.966,,75.356,,,,,,,,,,,,,,,,,,
775,Success,16,18,5,0,9.123,0.01,0.203,3.063,0.415,,0.837,,4.594,,,,,,,,,,,,,,,,,,,,,,,,
776,Success,17,18,1,0,7.849,0.015,0.191,0.108,0.423,1.643,0.844,,4.623,,,,,,,,,,,,,,,,,,,,,,,,
777,Success,18,21,1,0,117.704,0.032,0.209,0.087,0.429,0.162,1.075,5.447,2.138,,9.982,,22.357,,75.785,,,,,,,,,,,,,,,,,,
778,Success,18,20,1,1,54.349,0.015,0.206,0.141,0.416,0.267,0.876,5.503,2.091,,10.037,,34.797,,,,,,,,,,,,,,,,,,,,
779,Success,17,16,2,1,6.742,0.016,0.242,0.038,1.285,5.161,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,Success,18,18,0,1,9.949,0.012,0.195,0.177,0.417,0.328,0.858,3.138,4.824,,,,,,,,,,,,,,,,,,,,,,,,
781,Success,20,16,1,2,20.419,0.025,0.219,0.041,2.032,0.38,,0.733,,1.488,,15.5,,,,,,,,,,,,,,,,,,,,,
782,Success,16,18,1,1,9.601,0.074,0.233,0.904,0.448,,0.948,,6.993,,,,,,,,,,,,,,,,,,,,,,,,
