Seed,Pass/Fail,log2traces inner hash,log2traces outer hash,log2 hypotheses inner hash,log2 hypotheses outer hash,total time,inner time - 15,outer time - 15,inner time - 16,outer time - 16,inner time - 17,outer time - 17,inner time - 18,outer time - 18,inner time - 19,outer time - 19,inner time - 20,outer time - 20,inner time - 21,outer time - 21,inner time - 22,outer time - 22,inner time - 23,outer time - 23,inner time - 24,outer time - 24,inner time - 25,outer time - 25,inner time - 26,outer time - 26,inner time - 27,outer time - 27,inner time - 28,outer time - 28,inner time - 29,outer time - 29,inner time - 30,outer time - 30
626,Success,17,18,1,1,11.413,0.008,0.201,0.073,0.493,2.738,0.88,,7.021,,,,,,,,,,,,,,,,,,,,,,,,
627,Success,20,18,2,0,56.097,0.017,0.201,0.034,0.481,0.118,1.064,0.242,4.632,0.544,,48.763,,,,,,,,,,,,,,,,,,,,,
628,Success,20,17,1,0,30.4,0.009,0.192,0.063,0.447,0.123,2.303,0.262,,1.155,,25.846,,,,,,,,,,,,,,,,,,,,,
629,Success,22,22,1,1,397.69,0.013,0.189,0.033,0.411,0.062,0.839,0.12,1.849,0.292,6.917,0.705,20.264,1.947,42.42,103.644,217.985,,,,,,,,,,,,,,,,
630,Success,20,19,1,1,43.235,0.008,0.194,0.033,0.405,0.239,1.113,0.58,2.324,1.162,11.512,25.666,,,,,,,,,,,,,,,,,,,,,
631,Success,18,17,1,0,8.548,0.018,0.196,0.014,0.414,0.025,2.37,5.51,,,,,,,,,,,,,,,,,,,,,,,,,
632,Success,19,17,4,1,32.253,0.018,0.191,0.01,0.432,0.139,3.538,0.379,,27.546,,,,,,,,,,,,,,,,,,,,,,,
633,Success,17,19,0,2,22.895,0.017,0.189,0.089,0.46,1.558,1.175,,2.114,,17.293,,,,,,,,,,,,,,,,,,,,,,
634,Success,19,20,1,1,60.956,0.019,0.204,0.07,0.388,0.094,0.818,0.338,2.022,6.93,4.949,,45.126,,,,,,,,,,,,,,,,,,,,
635,Success,19,17,2,1,16.785,0.008,0.196,0.024,0.383,0.076,3.52,0.574,,12.003,,,,,,,,,,,,,,,,,,,,,,,
636,Success,24,19,1,4,989.031,0.016,0.193,0.031,0.378,0.057,0.77,0.136,2.212,0.322,53.297,0.767,,1.947,,4.11,,12.969,,911.825,,,,,,,,,,,,,
637,Success,18,18,1,1,14.969,0.012,0.19,0.136,0.432,0.381,1.099,5.479,7.24,,,,,,,,,,,,,,,,,,,,,,,,
638,Success,23,21,1,0,515.951,0.01,0.195,0.013,0.383,0.044,0.837,0.122,1.79,0.22,5.926,0.471,18.528,1.74,71.119,3.436,,411.116,,,,,,,,,,,,,,,
639,Success,18,18,0,0,9.862,0.008,0.209,0.017,0.427,0.34,0.898,3.153,4.813,,,,,,,,,,,,,,,,,,,,,,,,
640,Success,17,21,1,1,146.099,0.019,0.212,0.089,0.463,2.738,0.93,,1.87,,9.317,,22.727,,107.735,,,,,,,,,,,,,,,,,,
641,Success,18,19,1,2,27.662,0.008,0.199,0.087,0.541,0.341,0.799,3.274,1.612,,20.802,,,,,,,,,,,,,,,,,,,,,,
642,Success,23,17,1,1,490.74,0.008,0.189,0.013,0.424,0.037,2.468,0.468,,0.947,,2.056,,5.886,,12.37,,465.873,,,,,,,,,,,,,,,
643,Success,20,20,0,0,62.675,0.015,0.189,0.017,0.382,0.093,0.787,0.167,1.9,0.387,9.53,14.851,34.357,,,,,,,,,,,,,,,,,,,,
644,Success,19,19,0,1,27.986,0.008,0.197,0.02,0.432,0.1,0.853,0.204,1.687,6.495,17.989,,,,,,,,,,,,,,,,,,,,,,
645,Success,18,18,0,1,9.784,0.011,0.188,0.06,0.427,0.149,1.05,3.103,4.796,,,,,,,,,,,,,,,,,,,,,,,,
646,Success,20,19,2,3,68.897,0.023,0.198,0.097,0.434,0.223,0.923,0.644,1.946,0.889,14.865,48.656,,,,,,,,,,,,,,,,,,,,,
647,Success,21,18,0,0,52.023,0.01,0.255,0.017,0.47,0.106,1.079,0.243,5.828,0.462,,1.022,,42.532,,,,,,,,,,,,,,,,,,,
648,Success,19,22,0,0,308.128,0.017,0.19,0.027,0.376,0.08,0.799,0.581,1.593,6.428,8.102,,23.907,,49.77,,216.259,,,,,,,,,,,,,,,,
649,Success,18,17,0,1,6.496,0.004,0.189,0.014,0.435,0.284,2.452,3.119,,,,,,,,,,,,,,,,,,,,,,,,,
650,Success,19,20,0,1,51.16,0.011,0.198,0.047,0.389,0.099,0.796,0.19,1.93,6.431,7.527,,33.541,,,,,,,,,,,,,,,,,,,,
651,Success,19,19,0,0,23.286,0.009,0.194,0.047,0.365,0.1,0.833,0.494,1.663,6.523,13.057,,,,,,,,,,,,,,,,,,,,,,
652,Success,18,21,1,1,139.606,0.015,0.203,0.04,0.394,0.27,0.799,5.442,2.034,,9.52,,22.277,,98.611,,,,,,,,,,,,,,,,,,
653,Success,20,18,1,0,34.514,0.01,0.189,0.068,0.377,0.366,0.764,0.705,4.637,1.429,,25.97,,,,,,,,,,,,,,,,,,,,,
654,Success,18,21,0,1,113.264,0.019,0.202,0.043,0.394,0.08,0.803,3.103,2.155,,10.185,,16.486,,79.793,,,,,,,,,,,,,,,,,,
655,Success,17,19,1,1,25.456,0.007,0.188,0.056,0.379,1.636,1.141,,2.239,,19.809,,,,,,,,,,,,,,,,,,,,,,
656,Success,20,18,0,0,23.163,0.004,0.205,0.041,0.438,0.137,0.911,0.686,4.613,1.378,,14.75,,,,,,,,,,,,,,,,,,,,,
657,Success,23,22,0,0,571.18,0.006,0.192,0.02,0.393,0.044,0.849,0.084,1.783,0.171,7.125,0.971,21.268,2.622,42.309,5.862,221.552,265.93,,,,,,,,,,,,,,,
658,Success,24,18,2,1,735.172,0.014,0.191,0.031,0.377,0.058,0.767,0.124,7.036,0.25,,0.552,,4.344,,11.297,,50.403,,659.728,,,,,,,,,,,,,
659,Success,19,19,3,3,73.627,0.005,0.192,0.041,0.427,0.082,0.89,0.159,1.972,23.16,46.699,,,,,,,,,,,,,,,,,,,,,,
660,Success,18,19,1,1,22.512,0.013,0.188,0.044,0.451,0.278,0.915,3.276,1.826,,15.522,,,,,,,,,,,,,,,,,,,,,,
661,Success,18,21,1,1,145.816,0.018,0.197,0.031,0.388,0.201,0.788,5.483,2.025,,9.743,,21.527,,105.415,,,,,,,,,,,,,,,,,,
662,Success,17,19,3,0,24.271,0.025,0.205,0.032,0.389,5.644,0.807,,1.624,,15.544,,,,,,,,,,,,,,,,,,,,,,
663,Success,18,18,0,3,13.268,0.013,0.197,0.122,0.412,0.357,0.849,3.104,8.213,,,,,,,,,,,,,,,,,,,,,,,,
664,Success,18,18,1,1,12.078,0.009,0.184,0.073,0.404,0.131,1.01,5.476,4.79,,,,,,,,,,,,,,,,,,,,,,,,
665,Success,17,19,0,4,60.091,0.025,0.203,0.043,0.397,1.549,0.82,,2.144,,54.91,,,,,,,,,,,,,,,,,,,,,,
666,Success,17,18,2,0,8.95,0.016,0.191,0.031,0.446,2.877,0.77,,4.62,,,,,,,,,,,,,,,,,,,,,,,,
667,Success,21,21,0,0,154.634,0.004,0.192,0.024,0.392,0.044,0.8,0.109,2.78,0.244,9.784,0.542,21.996,38.619,79.104,,,,,,,,,,,,,,,,,,
668,Success,18,19,1,1,25.083,0.009,0.2,0.046,0.368,0.167,0.814,5.481,2.105,,15.893,,,,,,,,,,,,,,,,,,,,,,
669,Success,20,24,0,1,1595.552,0.006,0.197,0.04,0.448,0.074,0.998,0.285,2.103,1.109,5.586,15.193,21.563,,44.921,,112.903,,220.646,,1169.48,,,,,,,,,,,,
670,Success,19,18,2,0,19.215,0.003,0.207,0.024,0.529,0.181,1.083,0.376,4.765,12.047,,,,,,,,,,,,,,,,,,,,,,,
671,Success,23,21,1,3,550.766,0.015,0.2,0.094,0.465,0.193,0.902,0.375,2.264,0.848,6.654,1.839,20.215,5.495,261.218,11.341,,238.649,,,,,,,,,,,,,,,
672,Success,20,18,0,1,22.747,0.007,0.191,0.07,0.381,0.278,0.771,0.535,4.784,1.08,,14.649,,,,,,,,,,,,,,,,,,,,,
673,Success,19,18,0,0,13.856,0.03,0.189,0.053,0.512,0.198,1.087,0.715,4.591,6.481,,,,,,,,,,,,,,,,,,,,,,,
674,Success,18,18,1,0,9.74,0.008,0.191,0.11,0.376,0.346,0.785,3.281,4.644,,,,,,,,,,,,,,,,,,,,,,,,
675,Success,19,18,2,2,30.499,0.002,0.196,0.057,0.382,0.322,0.777,0.466,7.277,21.02,,,,,,,,,,,,,,,,,,,,,,,
676,Success,18,18,1,0,9.951,0.01,0.187,0.051,0.398,0.167,1.123,3.385,4.631,,,,,,,,,,,,,,,,,,,,,,,,
677,Success,20,18,1,2,37.539,0.04,0.201,0.113,0.4,0.364,0.933,0.739,7.295,1.522,,25.932,,,,,,,,,,,,,,,,,,,,,
678,Success,18,18,0,1,11.772,0.017,0.192,0.09,0.375,0.167,0.825,3.103,7.003,,,,,,,,,,,,,,,,,,,,,,,,
679,Success,21,20,1,1,90.858,0.01,0.231,0.12,0.377,0.212,0.925,0.423,2.657,0.878,9.015,2.067,34.776,39.169,,,,,,,,,,,,,,,,,,,
680,Success,19,20,2,1,68.366,0.002,0.187,0.094,0.395,0.173,0.805,0.36,1.644,12.23,6.712,,45.763,,,,,,,,,,,,,,,,,,,,
681,Success,20,19,1,0,46.991,0.006,0.193,0.01,0.413,0.334,1.03,0.648,1.667,1.299,15.33,26.061,,,,,,,,,,,,,,,,,,,,,
682,Success,18,20,1,1,61.542,0.04,0.188,0.07,0.397,0.124,0.77,3.286,1.64,,9.124,,45.903,,,,,,,,,,,,,,,,,,,,
683,Success,17,19,1,0,20.298,0.023,0.199,0.06,0.389,1.622,0.901,,1.807,,15.298,,,,,,,,,,,,,,,,,,,,,,
684,Success,17,18,2,0,11.132,0.001,0.193,0.025,0.395,5.022,0.894,,4.601,,,,,,,,,,,,,,,,,,,,,,,,
685,Success,18,22,1,0,290.475,0.009,0.2,0.07,0.466,0.36,1.127,5.68,2.303,,6.029,,22.122,,44.371,,207.738,,,,,,,,,,,,,,,,
686,Success,20,23,1,2,806.111,0.006,0.2,0.017,0.395,0.075,0.876,0.073,1.87,0.743,5.217,15.394,20.306,,46.097,,111.734,,603.109,,,,,,,,,,,,,,
687,Success,19,18,0,2,14.166,0.015,0.194,0.027,0.393,0.266,0.978,0.528,5.207,6.556,,,,,,,,,,,,,,,,,,,,,,,
688,Success,19,19,0,0,24.047,0.011,0.187,0.02,0.418,0.284,0.853,0.548,2.188,6.492,13.045,,,,,,,,,,,,,,,,,,,,,,
689,Success,20,18,0,6,70.657,0.01,0.191,0.037,0.426,0.143,0.861,0.718,52.075,1.471,,14.727,,,,,,,,,,,,,,,,,,,,,
690,Success,24,22,2,0,1292.097,0.01,0.2,0.018,0.388,0.033,0.88,0.446,2.013,0.907,6.892,2.11,19.901,5.484,42.045,11.547,200.89,38.817,,959.516,,,,,,,,,,,,,
691,Success,18,17,3,1,15.909,0.002,0.191,0.059,0.417,0.152,3.522,11.566,,,,,,,,,,,,,,,,,,,,,,,,,
692,Success,20,17,1,0,30.612,0.012,0.194,0.027,0.425,0.051,2.325,0.562,,1.134,,25.882,,,,,,,,,,,,,,,,,,,,,
693,Success,19,18,1,1,17.185,0.008,0.197,0.047,0.432,0.106,0.974,0.515,8.098,6.808,,,,,,,,,,,,,,,,,,,,,,,
694,Success,18,21,1,1,142.672,0.016,0.19,0.027,0.398,0.095,0.802,5.509,1.66,,9.019,,19.771,,105.185,,,,,,,,,,,,,,,,,,
695,Success,21,18,0,0,54.926,0.017,0.23,0.042,0.462,0.087,1.116,0.167,5.175,1.107,,2.39,,44.132,,,,,,,,,,,,,,,,,,,
696,Success,21,18,0,2,54.627,0.013,0.239,0.027,0.477,0.062,0.941,0.108,7.77,0.89,,1.932,,42.169,,,,,,,,,,,,,,,,,,,
697,Success,18,20,1,1,63.8,0.016,0.193,0.028,0.393,0.292,0.785,3.402,1.594,,9.901,,47.197,,,,,,,,,,,,,,,,,,,,
698,Success,18,18,1,1,11.812,0.014,0.189,0.034,0.399,0.1,0.797,5.473,4.806,,,,,,,,,,,,,,,,,,,,,,,,
699,Success,20,22,0,1,392.742,0.013,0.197,0.043,0.414,0.202,0.982,0.418,2.009,0.843,9.964,14.628,22.336,,38.46,,302.233,,,,,,,,,,,,,,,,
700,Success,19,20,2,1,69.296,0.025,0.2,0.048,0.385,0.083,0.892,0.256,2.146,21.335,7.994,,35.933,,,,,,,,,,,,,,,,,,,,
701,Success,17,20,2,0,50.811,0.024,0.189,0.043,0.461,3.056,0.921,,1.9,,9.543,,34.674,,,,,,,,,,,,,,,,,,,,
702,Success,19,17,2,2,17.767,0.016,0.222,0.009,0.432,0.1,3.748,0.6,,12.64,,,,,,,,,,,,,,,,,,,,,,,
703,Success,23,18,1,2,303.353,0.011,0.197,0.091,0.416,0.199,0.842,0.396,5.159,0.819,,1.885,,4.997,,10.593,,277.748,,,,,,,,,,,,,,,
704,Success,19,22,0,2,340.057,0.006,0.185,0.083,0.381,0.043,0.811,0.419,1.621,6.416,6.74,,20.326,,42.703,,260.323,,,,,,,,,,,,,,,,
705,Success,18,19,1,0,20.849,0.007,0.199,0.034,0.495,0.068,1.116,5.444,2.233,,11.253,,,,,,,,,,,,,,,,,,,,,,
706,Success,19,22,0,0,303.334,0.006,0.188,0.037,0.377,0.068,0.781,0.334,2.029,6.48,7.754,,22.733,,49.354,,213.195,,,,,,,,,,,,,,,,
707,Success,24,20,2,1,1092.65,0.016,0.193,0.095,0.422,0.292,0.901,0.589,1.849,1.268,6.812,2.809,33.141,7.293,,15.407,,50.905,,970.658,,,,,,,,,,,,,
708,Success,18,18,2,1,12.825,0.016,0.19,0.038,0.474,0.113,1.106,6.071,4.817,,,,,,,,,,,,,,,,,,,,,,,,
709,Success,19,19,1,2,31.654,0.015,0.194,0.056,0.375,0.104,0.819,0.455,2.657,6.74,20.237,,,,,,,,,,,,,,,,,,,,,,
710,Success,19,20,0,0,53.601,0.013,0.197,0.039,0.385,0.314,0.798,0.605,2.657,6.403,8.623,,33.569,,,,,,,,,,,,,,,,,,,,
711,Success,19,20,2,2,91.287,0.01,0.187,0.058,0.385,0.076,0.986,0.496,1.923,12.078,7.834,,67.256,,,,,,,,,,,,,,,,,,,,
712,Success,17,18,2,1,10.308,0.016,0.188,0.028,0.41,1.819,0.826,,7.021,,,,,,,,,,,,,,,,,,,,,,,,
713,Success,18,18,2,0,11.946,0.014,0.204,0.022,0.407,0.039,0.838,5.781,4.641,,,,,,,,,,,,,,,,,,,,,,,,
714,Success,19,19,1,2,38.681,0.025,0.187,0.045,0.38,0.193,0.946,0.373,1.87,6.955,27.706,,,,,,,,,,,,,,,,,,,,,,
715,Success,18,17,3,1,11.486,0.02,0.203,0.038,0.477,0.22,3.513,7.016,,,,,,,,,,,,,,,,,,,,,,,,,
716,Success,18,18,0,1,11.958,0.011,0.195,0.02,0.419,0.16,0.955,3.11,7.088,,,,,,,,,,,,,,,,,,,,,,,,
717,Success,20,19,0,2,50.675,0.01,0.215,0.037,0.418,0.044,0.971,0.753,2.005,1.543,29.756,14.925,,,,,,,,,,,,,,,,,,,,,
718,Success,19,21,2,0,114.249,0.01,0.19,0.024,0.382,0.339,0.784,0.68,1.567,7.626,6.667,,19.325,,76.656,,,,,,,,,,,,,,,,,,
719,Success,19,20,0,0,51.448,0.006,0.185,0.02,0.363,0.209,0.96,0.453,1.619,6.428,7.395,,33.811,,,,,,,,,,,,,,,,,,,,
720,Success,18,21,0,1,112.154,0.013,0.197,0.023,0.395,0.043,0.813,3.121,1.634,,8.732,,19.678,,77.504,,,,,,,,,,,,,,,,,,
721,Success,19,18,1,1,15.626,0.017,0.193,0.04,0.373,0.086,0.936,0.179,6.948,6.854,,,,,,,,,,,,,,,,,,,,,,,
722,Success,20,20,0,1,61.385,0.013,0.189,0.04,0.374,0.08,0.81,0.155,1.657,0.314,8.959,14.619,34.173,,,,,,,,,,,,,,,,,,,,
723,Success,19,19,0,1,22.941,0.01,0.197,0.017,0.391,0.037,0.891,0.072,1.769,6.427,13.132,,,,,,,,,,,,,,,,,,,,,,
724,Success,18,18,1,2,14.282,0.008,0.19,0.013,0.386,0.038,0.82,5.483,7.346,,,,,,,,,,,,,,,,,,,,,,,,
725,Success,19,19,2,1,33.26,0.023,0.2,0.04,0.404,0.136,1.088,0.264,3.207,12.53,15.368,,,,,,,,,,,,,,,,,,,,,,
726,Success,17,19,0,1,20.312,0.006,0.184,0.01,0.392,1.549,0.783,,2.104,,15.284,,,,,,,,,,,,,,,,,,,,,,
727,Success,18,18,0,1,11.842,0.008,0.186,0.044,0.417,0.037,0.969,3.126,7.054,,,,,,,,,,,,,,,,,,,,,,,,
728,Success,20,18,0,1,22.795,0.011,0.216,0.021,0.478,0.037,0.82,0.552,4.783,1.132,,14.745,,,,,,,,,,,,,,,,,,,,,
729,Success,19,18,0,0,13.193,0.013,0.192,0.046,0.429,0.226,0.871,0.439,4.565,6.411,,,,,,,,,,,,,,,,,,,,,,,
730,Success,20,20,3,2,117.892,0.011,0.191,0.038,0.415,0.089,0.931,0.221,2.123,0.444,9.714,56.236,47.48,,,,,,,,,,,,,,,,,,,,
731,Success,18,18,1,3,20.017,0.004,0.195,0.007,0.382,0.241,0.994,5.469,12.726,,,,,,,,,,,,,,,,,,,,,,,,
732,Success,20,18,1,1,21.985,0.009,0.196,0.028,0.412,0.056,0.782,0.108,4.768,0.22,,15.407,,,,,,,,,,,,,,,,,,,,,
733,Success,17,17,0,4,7.309,0.009,0.198,0.031,0.395,1.552,5.124,,,,,,,,,,,,,,,,,,,,,,,,,,
734,Success,19,22,0,4,775.538,0.032,0.205,0.073,0.4,0.184,0.997,0.262,1.983,6.418,7.411,,21.398,,45.17,,691.005,,,,,,,,,,,,,,,,
735,Success,19,20,1,1,61.269,0.023,0.195,0.053,0.377,0.163,0.923,0.706,3.159,11.47,9.972,,34.228,,,,,,,,,,,,,,,,,,,,
736,Success,17,20,0,0,47.939,0.007,0.186,0.036,0.411,1.553,0.947,,1.877,,9.129,,33.791,,,,,,,,,,,,,,,,,,,,
737,Success,21,18,2,1,55.619,0.002,0.199,0.031,0.392,0.107,0.783,0.218,7.635,0.44,,1.12,,44.692,,,,,,,,,,,,,,,,,,,
738,Success,18,23,0,2,672.869,0.013,0.184,0.024,0.378,0.075,0.958,3.12,1.902,,9.272,,21.153,,43.775,,112.852,,479.164,,,,,,,,,,,,,,
739,Success,19,20,0,2,66.548,0.008,0.2,0.066,0.381,0.364,0.842,0.334,1.805,6.399,4.63,,51.518,,,,,,,,,,,,,,,,,,,,
740,Success,19,19,0,2,21.647,0.013,0.194,0.046,0.382,0.104,0.832,0.202,1.739,6.353,11.781,,,,,,,,,,,,,,,,,,,,,,
741,Success,20,21,0,1,158.488,0.011,0.19,0.024,0.406,0.247,0.88,0.476,1.94,0.965,9.693,14.672,21.503,,107.48,,,,,,,,,,,,,,,,,,
742,Success,20,17,0,1,20.207,0.008,0.199,0.04,0.398,0.247,2.394,0.731,,1.471,,14.721,,,,,,,,,,,,,,,,,,,,,
743,Success,17,21,1,1,123.759,0.006,0.191,0.026,0.402,1.657,0.873,,2.077,,9.846,,22.184,,86.496,,,,,,,,,,,,,,,,,,
744,Success,18,22,1,0,293.516,0.012,0.185,0.021,0.404,0.294,1.126,3.415,2.32,,6.348,,24.622,,43.264,,211.507,,,,,,,,,,,,,,,,
745,Success,18,22,0,1,296.08,0.009,0.198,0.122,0.413,0.314,0.87,3.1,1.8,,5.065,,22.479,,45.549,,216.161,,,,,,,,,,,,,,,,
746,Success,21,23,0,5,2074.812,0.011,0.249,0.01,0.458,0.056,1.04,0.537,2.286,1.319,6.143,2.841,19.757,46.101,42.318,,104.937,,1846.749,,,,,,,,,,,,,,
747,Success,18,19,2,3,33.424,0.012,0.189,0.07,0.451,0.357,0.895,5.995,1.784,,23.672,,,,,,,,,,,,,,,,,,,,,,
748,Success,17,18,1,0,8.164,0.008,0.193,0.02,0.414,1.641,1.146,,4.743,,,,,,,,,,,,,,,,,,,,,,,,
749,Success,20,17,1,1,29.405,0.013,0.218,0.024,0.433,0.05,2.424,0.096,,0.244,,25.904,,,,,,,,,,,,,,,,,,,,,
750,Success,17,17,1,1,5.897,0.011,0.204,0.03,0.426,2.732,2.493,,,,,,,,,,,,,,,,,,,,,,,,,,
751,Success,18,21,0,0,114.573,0.013,0.277,0.013,0.541,0.143,0.877,3.141,2.065,,9.848,,21.956,,75.697,,,,,,,,,,,,,,,,,,
752,Success,19,19,1,1,36.903,0.008,0.192,0.09,0.369,0.291,0.858,0.553,2.814,11.403,20.325,,,,,,,,,,,,,,,,,,,,,,
753,Success,17,18,1,0,8.951,0.013,0.186,0.034,0.411,2.731,0.969,,4.606,,,,,,,,,,,,,,,,,,,,,,,,
754,Success,17,20,0,1,60.572,0.015,0.191,0.133,0.411,1.547,0.815,,1.823,,9.415,,46.222,,,,,,,,,,,,,,,,,,,,
755,Success,19,19,2,0,22.049,0.032,0.218,0.041,0.417,0.112,0.872,0.217,1.842,7.615,10.683,,,,,,,,,,,,,,,,,,,,,,
756,Success,19,18,1,0,13.712,0.021,0.185,0.071,0.375,0.132,1.089,0.279,4.61,6.95,,,,,,,,,,,,,,,,,,,,,,,
757,Success,21,21,0,0,155.744,0.011,0.188,0.03,0.378,0.254,0.78,0.36,2.471,0.723,10.011,2.19,22.856,37.88,77.611,,,,,,,,,,,,,,,,,,
758,Success,20,19,1,1,51.317,0.01,0.213,0.028,0.43,0.156,0.852,0.302,2.179,0.659,20.284,26.205,,,,,,,,,,,,,,,,,,,,,
759,Success,20,17,0,1,18.361,0.004,0.207,0.01,0.456,0.018,2.52,0.085,,0.2,,14.861,,,,,,,,,,,,,,,,,,,,,
760,Success,20,23,0,1,762.072,0.017,0.199,0.037,0.396,0.081,0.94,0.169,2.012,0.411,5.443,14.535,18.543,,43.607,,107.914,,567.77,,,,,,,,,,,,,,
761,Success,20,18,0,2,26.397,0.017,0.248,0.087,0.484,0.167,1.036,0.654,7.591,1.291,,14.823,,,,,,,,,,,,,,,,,,,,,
762,Success,21,18,1,1,78.455,0.004,0.208,0.063,0.406,0.222,0.841,0.262,5.016,0.524,,1.157,,69.752,,,,,,,,,,,,,,,,,,,
763,Success,21,23,1,3,1189.087,0.012,0.206,0.081,0.452,0.149,0.961,0.3,2.24,1.059,6.322,2.33,19.377,44.535,43.287,,111.709,,956.067,,,,,,,,,,,,,,
764,Success,19,20,1,0,54.718,0.009,0.191,0.013,0.366,0.338,0.915,0.641,2.186,11.241,5.285,,33.531,,,,,,,,,,,,,,,,,,,,
765,Success,18,20,0,0,49.341,0.015,0.193,0.027,0.427,0.154,0.936,3.121,1.604,,9.758,,33.107,,,,,,,,,,,,,,,,,,,,
766,Success,18,19,1,1,28.156,0.01,0.188,0.017,0.378,0.031,0.769,5.445,1.591,,19.728,,,,,,,,,,,,,,,,,,,,,,
767,Success,21,18,1,0,51.723,0.015,0.187,0.034,0.385,0.361,0.781,0.181,5.405,1.399,,3.224,,39.751,,,,,,,,,,,,,,,,,,,
768,Success,18,18,2,0,16.638,0.019,0.192,0.034,0.38,0.063,0.784,10.506,4.66,,,,,,,,,,,,,,,,,,,,,,,,
769,Success,20,21,2,0,138.429,0.003,0.197,0.054,0.427,0.101,0.856,0.207,1.749,0.44,7.683,28.636,21.852,,76.225,,,,,,,,,,,,,,,,,,
770,Success,22,20,0,1,162.665,0.01,0.207,0.02,0.465,0.081,0.917,0.157,1.884,0.321,7.062,0.812,44.776,2.215,,103.738,,,,,,,,,,,,,,,,,
771,Success,19,18,0,0,13.978,0.032,0.208,0.185,0.372,0.342,1.094,0.662,4.673,6.409,,,,,,,,,,,,,,,,,,,,,,,
772,Success,24,19,2,1,696.797,0.003,0.194,0.074,0.373,0.242,0.851,0.505,1.998,0.976,15.628,2.113,,5.718,,12.074,,40.336,,615.712,,,,,,,,,,,,,
773,Success,19,19,0,0,22.862,0.01,0.197,0.02,0.4,0.05,0.815,0.192,1.603,6.534,13.041,,,,,,,,,,,,,,,,,,,,,,
774,Success,19,22,2,0,309.636,0.01,0.2,0.017,0.403,0.143,0.821,0.301,2.683,21.329,9.727,,22.096,,46.941,,204.966,,,,,,,,,,,,,,,,
775,Success,19,18,5,0,30.343,0.01,0.189,0.018,0.375,0.067,0.834,0.13,4.581,24.139,,,,,,,,,,,,,,,,,,,,,,,
776,Success,19,18,1,0,14.505,0.015,0.199,0.014,0.405,0.185,0.874,0.383,5.633,6.797,,,,,,,,,,,,,,,,,,,,,,,
777,Success,18,22,1,0,310.793,0.009,0.208,0.053,0.38,0.276,1.052,5.427,2.178,,9.788,,22.133,,47.867,,221.42,,,,,,,,,,,,,,,,
778,Success,19,18,1,1,19.539,0.015,0.187,0.027,0.39,0.271,0.899,0.538,5.895,11.318,,,,,,,,,,,,,,,,,,,,,,,
779,Success,18,17,2,1,13.209,0.016,0.188,0.034,0.417,0.069,2.387,10.098,,,,,,,,,,,,,,,,,,,,,,,,,
780,Success,19,19,0,1,23.68,0.008,0.184,0.021,0.38,0.037,1.022,0.632,1.643,6.433,13.32,,,,,,,,,,,,,,,,,,,,,,
781,Success,19,17,1,2,11.626,0.013,0.204,0.041,0.395,0.074,3.738,0.372,,6.788,,,,,,,,,,,,,,,,,,,,,,,
782,Success,17,20,1,1,60.304,0.015,0.195,0.131,0.417,1.658,0.893,,1.776,,9.345,,45.874,,,,,,,,,,,,,,,,,,,,
783,Success,19,19,4,1,47.787,0.007,0.191,0.128,0.395,0.236,0.813,0.458,1.659,30.482,13.417,,,,,,,,,,,,,,,,,,,,,,
784,Success,20,20,1,0,62.781,0.004,0.195,0.033,0.398,0.081,0.779,0.157,1.61,0.558,9.129,15.547,34.29,,,,,,,,,,,,,,,,,,,,
785,Success,21,23,0,1,833.821,0.015,0.201,0.043,0.393,0.08,0.813,0.358,1.962,0.745,7.523,1.651,21.914,37.986,46.387,,121.248,,592.502,,,,,,,,,,,,,,
786,Success,17,19,3,0,22.175,0.005,0.195,0.057,0.392,3.424,0.824,,2.222,,15.056,,,,,,,,,,,,,,,,,,,,,,
787,Success,18,19,1,2,29.017,0.028,0.205,0.036,0.405,0.093,0.813,3.287,2.265,,21.883,,,,,,,,,,,,,,,,,,,,,,
788,Success,19,20,2,5,174.852,0.034,0.187,0.104,0.372,0.335,0.807,0.662,2.657,12.089,8.698,,148.909,,,,,,,,,,,,,,,,,,,,
789,Success,24,18,1,0,976.227,0.015,0.206,0.057,0.527,0.213,0.904,0.413,4.622,0.896,,1.877,,5.134,,11.441,,36.828,,913.094,,,,,,,,,,,,,
790,Success,19,20,0,3,69.786,0.011,0.186,0.027,0.409,0.223,0.834,0.429,1.668,6.43,7.099,,52.471,,,,,,,,,,,,,,,,,,,,
791,Success,18,21,1,0,118.082,0.023,0.19,0.04,0.374,0.074,0.769,3.268,2.014,,10.055,,23.003,,78.272,,,,,,,,,,,,,,,,,,
792,Success,19,18,3,0,29.941,0.005,0.19,0.088,0.369,0.231,1.116,0.34,4.618,22.984,,,,,,,,,,,,,,,,,,,,,,,
793,Success,19,20,1,0,61.3,0.004,0.188,0.03,0.46,0.236,1.028,0.406,3.206,11.422,9.842,,34.477,,,,,,,,,,,,,,,,,,,,
794,Success,18,19,1,3,31.6,0.018,0.187,0.038,0.37,0.285,0.867,3.318,1.753,,24.765,,,,,,,,,,,,,,,,,,,,,,
795,Success,17,20,1,1,60.552,0.017,0.202,0.034,0.405,2.715,0.834,,1.658,,8.94,,45.746,,,,,,,,,,,,,,,,,,,,
796,Success,18,19,0,3,30.676,0.013,0.189,0.023,0.418,0.092,0.9,3.098,1.865,,24.076,,,,,,,,,,,,,,,,,,,,,,
