Seed,Pass/Fail,log2traces inner hash,log2traces outer hash,log2 hypotheses inner hash,log2 hypotheses outer hash,total time,inner time - 15,outer time - 15,inner time - 16,outer time - 16,inner time - 17,outer time - 17,inner time - 18,outer time - 18,inner time - 19,outer time - 19,inner time - 20,outer time - 20,inner time - 21,outer time - 21,inner time - 22,outer time - 22,inner time - 23,outer time - 23,inner time - 24,outer time - 24,inner time - 25,outer time - 25,inner time - 26,outer time - 26,inner time - 27,outer time - 27,inner time - 28,outer time - 28,inner time - 29,outer time - 29,inner time - 30,outer time - 30
383,Success,17,17,1,2,4.019,0.012,0.086,0.085,0.22,1.097,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,
384,Success,16,18,0,2,3.881,0.035,0.102,0.355,0.298,,0.516,,2.574,,,,,,,,,,,,,,,,,,,,,,,,
385,Success,17,20,0,0,14.035,0.008,0.091,0.016,0.239,0.649,0.491,,0.934,,2.027,,9.58,,,,,,,,,,,,,,,,,,,,
386,Success,17,17,3,0,3.324,0.033,0.089,0.06,0.271,1.778,1.093,,,,,,,,,,,,,,,,,,,,,,,,,,
387,Success,18,16,0,1,2.352,0.013,0.089,0.057,0.869,0.11,,1.213,,,,,,,,,,,,,,,,,,,,,,,,,
388,Success,17,18,0,1,4.598,0.007,0.084,0.072,0.265,0.636,0.571,,2.963,,,,,,,,,,,,,,,,,,,,,,,,
389,Success,16,18,3,1,4.016,0.018,0.085,0.869,0.264,,0.52,,2.26,,,,,,,,,,,,,,,,,,,,,,,,
390,Success,19,18,0,4,10.241,0.01,0.098,0.018,0.238,0.046,0.563,0.075,6.753,2.439,,,,,,,,,,,,,,,,,,,,,,,
391,Success,16,16,1,2,1.453,0.013,0.096,0.388,0.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Success,16,17,1,4,4.367,0.012,0.103,0.406,0.282,,3.565,,,,,,,,,,,,,,,,,,,,,,,,,,
393,Success,17,20,1,0,15.783,0.025,0.083,0.043,0.217,0.76,0.539,,1.055,,2.152,,10.91,,,,,,,,,,,,,,,,,,,,
394,Success,23,20,1,0,150.696,0.007,0.088,0.012,0.214,0.163,0.425,0.312,0.949,0.658,2.772,1.353,10.977,2.927,,6.678,,123.162,,,,,,,,,,,,,,,
395,Success,18,17,1,0,3.024,0.033,0.085,0.06,0.221,0.116,1.146,1.363,,,,,,,,,,,,,,,,,,,,,,,,,
396,Success,18,17,0,0,2.828,0.012,0.085,0.049,0.264,0.09,1.112,1.216,,,,,,,,,,,,,,,,,,,,,,,,,
397,Success,16,17,1,0,2.12,0.018,0.117,0.621,0.289,,1.074,,,,,,,,,,,,,,,,,,,,,,,,,,
398,Success,17,16,0,1,1.599,0.005,0.085,0.009,0.857,0.644,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Success,18,17,2,2,4.645,0.014,0.097,0.029,0.228,0.137,1.743,2.397,,,,,,,,,,,,,,,,,,,,,,,,,
400,Success,16,16,3,1,1.684,0.034,0.104,0.683,0.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Success,18,18,0,1,4.385,0.02,0.083,0.022,0.22,0.101,0.5,1.223,2.216,,,,,,,,,,,,,,,,,,,,,,,,
402,Success,17,17,1,1,3.132,0.018,0.115,0.087,0.246,1.107,1.558,,,,,,,,,,,,,,,,,,,,,,,,,,
403,Success,18,19,0,1,7.6,0.008,0.09,0.016,0.268,0.04,0.479,1.229,0.931,,4.54,,,,,,,,,,,,,,,,,,,,,,
404,Success,17,19,1,0,7.091,0.01,0.089,0.049,0.22,1.095,0.45,,0.915,,4.262,,,,,,,,,,,,,,,,,,,,,,
405,Success,17,18,0,1,3.689,0.007,0.09,0.039,0.222,0.639,0.442,,2.251,,,,,,,,,,,,,,,,,,,,,,,,
406,Success,17,16,1,1,2.122,0.018,0.089,0.06,0.85,1.105,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,Success,17,16,2,0,2.074,0.016,0.093,0.091,0.57,1.305,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,Success,17,16,0,2,2.238,0.007,0.096,0.084,1.411,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,Success,17,18,0,4,10.55,0.031,0.088,0.075,0.278,0.634,0.54,,8.905,,,,,,,,,,,,,,,,,,,,,,,,
410,Success,18,23,1,0,210.882,0.012,0.088,0.052,0.224,0.096,0.628,1.41,0.919,,2.155,,7.099,,17.498,,41.535,,139.166,,,,,,,,,,,,,,
411,Success,17,17,1,0,2.538,0.021,0.088,0.039,0.221,1.098,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,
412,Success,16,16,1,0,1.281,0.013,0.087,0.609,0.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,Success,17,18,2,2,5.641,0.014,0.085,0.088,0.288,1.234,0.582,,3.35,,,,,,,,,,,,,,,,,,,,,,,,
414,Success,17,16,3,1,2.636,0.023,0.1,0.086,0.847,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,Success,17,16,3,0,2.608,0.006,0.102,0.071,0.569,1.859,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,Success,17,20,1,6,88.207,0.007,0.079,0.027,0.208,0.708,0.463,,1.038,,2.083,,83.594,,,,,,,,,,,,,,,,,,,,
417,Success,17,17,1,1,2.232,0.017,0.084,0.03,0.23,0.71,1.161,,,,,,,,,,,,,,,,,,,,,,,,,,
418,Success,19,16,1,0,3.783,0.025,0.101,0.048,0.571,0.106,,0.193,,2.739,,,,,,,,,,,,,,,,,,,,,,,
419,Success,18,17,0,3,4.666,0.013,0.082,0.087,0.234,0.161,2.875,1.213,,,,,,,,,,,,,,,,,,,,,,,,,
420,Success,17,20,0,1,16.617,0.008,0.084,0.081,0.262,0.642,0.525,,1.039,,2.14,,11.837,,,,,,,,,,,,,,,,,,,,
421,Success,16,19,1,0,6.641,0.008,0.083,0.609,0.218,,0.449,,0.904,,4.37,,,,,,,,,,,,,,,,,,,,,,
422,Success,17,19,0,1,6.905,0.012,0.092,0.018,0.232,0.636,0.458,,1.094,,4.364,,,,,,,,,,,,,,,,,,,,,,
423,Success,17,16,0,1,1.679,0.008,0.1,0.078,0.853,0.639,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,Success,18,17,1,3,4.748,0.028,0.094,0.072,0.236,0.138,2.02,2.16,,,,,,,,,,,,,,,,,,,,,,,,,
425,Success,16,17,0,0,1.825,0.021,0.122,0.349,0.281,,1.052,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Success,17,17,0,2,3.552,0.016,0.082,0.024,0.29,0.635,2.505,,,,,,,,,,,,,,,,,,,,,,,,,,
427,Success,17,24,0,1,479.04,0.007,0.097,0.027,0.25,0.635,0.469,,1.006,,2.074,,7.173,,13.125,,25.59,,52.037,,376.55,,,,,,,,,,,,
428,Success,16,16,3,2,3.257,0.014,0.092,2.148,1.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,Success,18,17,0,1,2.815,0.017,0.085,0.03,0.212,0.134,1.126,1.212,,,,,,,,,,,,,,,,,,,,,,,,,
430,Success,17,17,1,1,2.658,0.01,0.088,0.018,0.282,0.704,1.555,,,,,,,,,,,,,,,,,,,,,,,,,,
431,Success,17,19,0,2,9.301,0.012,0.104,0.009,0.256,0.635,0.555,,1.048,,6.683,,,,,,,,,,,,,,,,,,,,,,
432,Success,17,18,1,1,4.682,0.017,0.088,0.028,0.272,0.718,0.544,,3.015,,,,,,,,,,,,,,,,,,,,,,,,
433,Success,17,16,0,1,1.632,0.005,0.092,0.033,0.86,0.641,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,Success,17,16,2,1,2.039,0.03,0.083,0.07,0.609,1.247,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,Success,19,18,6,1,51.069,0.004,0.084,0.008,0.248,0.062,0.447,0.238,2.164,47.811,,,,,,,,,,,,,,,,,,,,,,,
436,Success,20,17,2,1,11.888,0.019,0.089,0.049,0.221,0.079,1.148,0.151,,0.299,,9.832,,,,,,,,,,,,,,,,,,,,,
437,Success,16,19,2,2,9.535,0.012,0.081,0.687,0.285,,0.553,,1.132,,6.785,,,,,,,,,,,,,,,,,,,,,,
438,Success,16,17,1,1,2.52,0.012,0.09,0.615,0.223,,1.581,,,,,,,,,,,,,,,,,,,,,,,,,,
439,Success,17,20,1,1,19.093,0.012,0.103,0.058,0.253,1.107,0.487,,0.995,,2.325,,13.755,,,,,,,,,,,,,,,,,,,,
440,Success,16,17,0,1,2.213,0.01,0.092,0.35,0.229,,1.533,,,,,,,,,,,,,,,,,,,,,,,,,,
441,Success,16,16,2,1,2.096,0.019,0.106,1.12,0.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,Success,17,17,1,4,4.755,0.01,0.087,0.018,0.22,0.705,3.715,,,,,,,,,,,,,,,,,,,,,,,,,,
443,Success,17,18,1,1,4.737,0.017,0.096,0.025,0.306,0.714,0.537,,3.043,,,,,,,,,,,,,,,,,,,,,,,,
444,Success,17,18,1,1,4.275,0.035,0.1,0.064,0.23,1.109,0.464,,2.272,,,,,,,,,,,,,,,,,,,,,,,,
445,Success,17,17,0,0,2.132,0.02,0.082,0.07,0.272,0.635,1.053,,,,,,,,,,,,,,,,,,,,,,,,,,
446,Success,16,17,0,0,1.794,0.005,0.114,0.35,0.274,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,
447,Success,16,18,2,0,3.567,0.015,0.088,0.685,0.221,,0.513,,2.045,,,,,,,,,,,,,,,,,,,,,,,,
448,Success,17,18,3,2,6.647,0.01,0.082,0.018,0.256,2.102,0.558,,3.621,,,,,,,,,,,,,,,,,,,,,,,,
449,Success,18,16,3,0,8.354,0.007,0.105,0.05,0.569,0.111,,7.512,,,,,,,,,,,,,,,,,,,,,,,,,
450,Success,19,16,3,4,11.738,0.013,0.086,0.09,1.581,0.169,,0.325,,9.473,,,,,,,,,,,,,,,,,,,,,,,
451,Success,17,16,1,3,2.398,0.005,0.081,0.054,1.555,0.703,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,Success,17,18,3,0,5.662,0.014,0.088,0.079,0.268,2.65,0.532,,2.031,,,,,,,,,,,,,,,,,,,,,,,,
453,Success,17,20,1,0,16.492,0.017,0.094,0.03,0.24,0.71,0.477,,0.956,,2.273,,11.696,,,,,,,,,,,,,,,,,,,,
454,Success,18,17,1,2,5.109,0.008,0.097,0.015,0.246,0.106,2.53,2.107,,,,,,,,,,,,,,,,,,,,,,,,,
455,Success,20,16,1,0,10.166,0.018,0.095,0.037,0.576,0.067,,0.203,,0.401,,8.769,,,,,,,,,,,,,,,,,,,,,
456,Success,17,18,1,0,3.747,0.018,0.092,0.034,0.273,0.716,0.549,,2.066,,,,,,,,,,,,,,,,,,,,,,,,
457,Success,18,17,1,1,3.503,0.008,0.114,0.016,0.266,0.152,1.579,1.368,,,,,,,,,,,,,,,,,,,,,,,,,
458,Success,17,19,1,1,7.853,0.007,0.124,0.084,0.289,1.107,0.583,,1.124,,4.534,,,,,,,,,,,,,,,,,,,,,,
459,Success,18,18,0,4,7.74,0.01,0.086,0.019,0.226,0.079,0.612,1.219,5.49,,,,,,,,,,,,,,,,,,,,,,,,
460,Success,18,17,0,0,2.718,0.018,0.088,0.039,0.22,0.077,1.066,1.209,,,,,,,,,,,,,,,,,,,,,,,,,
461,Success,18,19,1,1,9.561,0.015,0.087,0.021,0.289,0.052,0.563,1.357,1.141,,6.036,,,,,,,,,,,,,,,,,,,,,,
462,Success,18,20,1,0,15.676,0.007,0.095,0.093,0.238,0.172,0.536,2.138,1.086,,2.188,,9.123,,,,,,,,,,,,,,,,,,,,
463,Success,17,19,1,3,19.832,0.005,0.08,0.021,0.209,0.704,0.529,,1.066,,17.217,,,,,,,,,,,,,,,,,,,,,,
464,Success,17,16,1,0,1.436,0.012,0.12,0.03,0.574,0.701,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,Success,17,18,1,1,4.545,0.022,0.084,0.036,0.255,0.703,0.5,,2.945,,,,,,,,,,,,,,,,,,,,,,,,
466,Success,19,18,1,1,8.086,0.013,0.084,0.021,0.22,0.057,0.434,0.107,2.926,4.225,,,,,,,,,,,,,,,,,,,,,,,
467,Success,16,19,1,1,8.511,0.017,0.089,0.438,0.248,,0.492,,1,,6.227,,,,,,,,,,,,,,,,,,,,,,
468,Success,21,17,1,1,23.352,0.025,0.102,0.052,0.268,0.102,1.53,0.205,,0.472,,0.977,,19.618,,,,,,,,,,,,,,,,,,,
469,Success,17,19,3,0,8.475,0.004,0.093,0.044,0.245,2.464,0.487,,0.941,,4.198,,,,,,,,,,,,,,,,,,,,,,
470,Success,20,16,0,2,6.543,0.005,0.079,0.051,0.695,0.106,,0.204,,0.403,,4.999,,,,,,,,,,,,,,,,,,,,,
471,Success,17,18,2,0,4.424,0.005,0.1,0.07,0.241,1.425,0.495,,2.086,,,,,,,,,,,,,,,,,,,,,,,,
472,Success,21,22,1,0,90.198,0.013,0.088,0.079,0.27,0.156,0.544,0.287,1.088,0.607,2.452,1.243,5.685,18.781,12.24,,46.665,,,,,,,,,,,,,,,,
473,Success,17,21,1,0,30.317,0.012,0.088,0.026,0.223,0.746,0.494,,0.968,,2.11,,5.15,,20.501,,,,,,,,,,,,,,,,,,
474,Success,16,18,0,1,3.669,0.013,0.119,0.353,0.299,,0.585,,2.3,,,,,,,,,,,,,,,,,,,,,,,,
475,Success,18,18,2,1,6.253,0.018,0.092,0.039,0.247,0.088,0.492,2.856,2.421,,,,,,,,,,,,,,,,,,,,,,,,
476,Success,16,18,1,1,3.609,0.015,0.09,0.615,0.227,,0.455,,2.207,,,,,,,,,,,,,,,,,,,,,,,,
477,Success,20,18,3,1,17.902,0.029,0.091,0.049,0.263,0.096,0.522,0.184,2.212,0.407,,14.051,,,,,,,,,,,,,,,,,,,,,
478,Success,17,17,1,1,2.987,0.008,0.083,0.015,0.22,1.11,1.551,,,,,,,,,,,,,,,,,,,,,,,,,,
479,Success,17,17,0,1,2.499,0.007,0.086,0.012,0.218,0.637,1.539,,,,,,,,,,,,,,,,,,,,,,,,,,
480,Success,18,17,2,0,3.442,0.004,0.087,0.076,0.215,0.14,1.063,1.857,,,,,,,,,,,,,,,,,,,,,,,,,
481,Success,16,20,0,1,16.029,0.012,0.089,0.353,0.231,,0.448,,0.924,,2.17,,11.803,,,,,,,,,,,,,,,,,,,,
482,Success,16,17,2,1,1.92,0.007,0.088,0.482,0.218,,1.125,,,,,,,,,,,,,,,,,,,,,,,,,,
483,Success,17,19,1,1,9.499,0.018,0.093,0.093,0.262,1.102,0.597,,1.17,,6.164,,,,,,,,,,,,,,,,,,,,,,
484,Success,16,17,2,1,2.632,0.005,0.092,1.141,0.238,,1.156,,,,,,,,,,,,,,,,,,,,,,,,,,
485,Success,16,17,1,1,1.868,0.005,0.098,0.387,0.253,,1.124,,,,,,,,,,,,,,,,,,,,,,,,,,
486,Success,17,17,2,1,2.954,0.021,0.086,0.05,0.222,1.43,1.145,,,,,,,,,,,,,,,,,,,,,,,,,,
487,Success,18,18,0,1,4.291,0.014,0.081,0.043,0.212,0.073,0.45,1.216,2.202,,,,,,,,,,,,,,,,,,,,,,,,
488,Success,17,17,0,2,2.782,0.01,0.082,0.027,0.278,0.638,1.747,,,,,,,,,,,,,,,,,,,,,,,,,,
489,Success,17,16,1,0,1.833,0.019,0.096,0.037,0.576,1.105,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,Success,16,16,0,0,1.043,0.015,0.088,0.356,0.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,Success,18,16,1,2,2.332,0.017,0.097,0.049,0.704,0.091,,1.375,,,,,,,,,,,,,,,,,,,,,,,,,
492,Success,19,17,1,1,4.8,0.017,0.087,0.031,0.217,0.057,1.543,0.108,,2.742,,,,,,,,,,,,,,,,,,,,,,,
493,Success,17,20,4,2,24.819,0.004,0.107,0.017,0.254,4.714,0.505,,1.017,,2.028,,16.172,,,,,,,,,,,,,,,,,,,,
494,Success,19,22,0,0,73.164,0.008,0.085,0.019,0.223,0.118,0.456,0.226,0.906,2.459,2.705,,6.664,,14.971,,44.323,,,,,,,,,,,,,,,,
495,Success,16,16,1,2,1.414,0.01,0.101,0.607,0.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,Success,16,17,2,1,2.249,0.04,0.092,0.715,0.216,,1.186,,,,,,,,,,,,,,,,,,,,,,,,,,
497,Success,17,16,0,3,1.681,0.003,0.097,0.036,0.903,0.641,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Success,22,19,1,1,55.492,0.007,0.102,0.031,0.242,0.062,0.612,0.118,1.181,0.233,6.06,0.477,,1.045,,45.322,,,,,,,,,,,,,,,,,
499,Success,19,18,2,2,8.642,0.011,0.09,0.037,0.239,0.08,0.494,0.154,3.647,3.889,,,,,,,,,,,,,,,,,,,,,,,
500,Success,17,18,1,1,5.031,0.033,0.09,0.075,0.251,1.107,0.502,,2.972,,,,,,,,,,,,,,,,,,,,,,,,
501,Success,17,19,2,1,9.302,0.009,0.092,0.016,0.266,1.234,0.537,,1.054,,6.093,,,,,,,,,,,,,,,,,,,,,,
502,Success,17,17,1,1,2.741,0.034,0.096,0.061,0.279,1.113,1.159,,,,,,,,,,,,,,,,,,,,,,,,,,
503,Success,17,18,1,3,7.304,0.012,0.085,0.013,0.255,0.72,0.6,,5.62,,,,,,,,,,,,,,,,,,,,,,,,
504,Success,17,16,0,1,1.432,0.028,0.089,0.06,0.623,0.633,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,Success,17,17,2,1,2.911,0.02,0.102,0.049,0.263,1.238,1.238,,,,,,,,,,,,,,,,,,,,,,,,,,
506,Success,17,16,0,3,1.699,0.008,0.102,0.054,0.896,0.638,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,Success,16,16,3,0,1.65,0.014,0.091,0.892,0.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,Success,18,16,1,2,2.479,0.008,0.091,0.031,0.927,0.058,,1.364,,,,,,,,,,,,,,,,,,,,,,,,,
509,Success,16,17,5,0,3.928,0.009,0.086,2.553,0.221,,1.059,,,,,,,,,,,,,,,,,,,,,,,,,,
510,Success,17,18,1,0,3.622,0.007,0.084,0.012,0.213,0.712,0.549,,2.045,,,,,,,,,,,,,,,,,,,,,,,,
511,Success,18,19,0,2,12.793,0.013,0.095,0.051,0.242,0.106,0.495,1.226,0.979,,9.586,,,,,,,,,,,,,,,,,,,,,,
512,Success,16,16,1,1,1.572,0.023,0.086,0.612,0.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,Success,17,18,0,1,4.556,0.018,0.109,0.072,0.26,0.634,0.518,,2.946,,,,,,,,,,,,,,,,,,,,,,,,
514,Success,17,19,1,1,7.063,0.019,0.088,0.034,0.222,0.79,0.524,,1.024,,4.361,,,,,,,,,,,,,,,,,,,,,,
515,Success,16,17,1,1,2.309,0.028,0.089,0.387,0.272,,1.533,,,,,,,,,,,,,,,,,,,,,,,,,,
516,Success,18,18,0,0,4.28,0.007,0.083,0.039,0.217,0.095,0.574,1.22,2.045,,,,,,,,,,,,,,,,,,,,,,,,
517,Success,18,17,1,2,4.016,0.012,0.082,0.063,0.23,0.122,1.388,2.12,,,,,,,,,,,,,,,,,,,,,,,,,
518,Success,17,17,0,1,2.143,0.016,0.086,0.036,0.239,0.638,1.127,,,,,,,,,,,,,,,,,,,,,,,,,,
519,Success,17,17,0,0,2.188,0.008,0.108,0.037,0.298,0.647,1.089,,,,,,,,,,,,,,,,,,,,,,,,,,
520,Success,21,17,1,0,21.255,0.022,0.088,0.028,0.217,0.074,1.061,0.143,,0.303,,0.662,,18.656,,,,,,,,,,,,,,,,,,,
521,Success,17,16,1,2,2.261,0.009,0.088,0.016,1.409,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,Success,17,17,1,0,2.529,0.007,0.092,0.063,0.221,1.092,1.054,,,,,,,,,,,,,,,,,,,,,,,,,,
523,Success,18,17,2,1,5.59,0.017,0.099,0.019,0.24,0.107,1.229,3.879,,,,,,,,,,,,,,,,,,,,,,,,,
524,Success,17,17,0,2,2.652,0.018,0.08,0.021,0.225,0.634,1.673,,,,,,,,,,,,,,,,,,,,,,,,,,
525,Success,18,17,3,1,5.848,0.005,0.111,0.038,0.235,0.077,1.534,3.847,,,,,,,,,,,,,,,,,,,,,,,,,
526,Success,17,16,2,0,2.808,0.03,0.104,0.079,0.572,2.023,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,Success,18,17,1,1,3.017,0.012,0.087,0.045,0.216,0.084,1.217,1.357,,,,,,,,,,,,,,,,,,,,,,,,,
528,Success,17,17,1,1,3.003,0.017,0.093,0.031,0.231,1.096,1.535,,,,,,,,,,,,,,,,,,,,,,,,,,
529,Success,18,18,1,0,5.156,0.014,0.095,0.037,0.224,0.076,0.545,2.122,2.044,,,,,,,,,,,,,,,,,,,,,,,,
530,Success,18,17,2,2,4.487,0.02,0.1,0.044,0.249,0.086,1.442,2.545,,,,,,,,,,,,,,,,,,,,,,,,,
531,Success,18,18,1,2,5.095,0.014,0.1,0.019,0.29,0.047,0.581,1.42,2.624,,,,,,,,,,,,,,,,,,,,,,,,
532,Success,17,17,1,0,2.635,0.007,0.098,0.062,0.27,1.113,1.084,,,,,,,,,,,,,,,,,,,,,,,,,,
533,Success,17,19,4,1,13.597,0.006,0.092,0.011,0.226,7.573,0.454,,0.894,,4.341,,,,,,,,,,,,,,,,,,,,,,
534,Success,17,18,0,1,4.461,0.015,0.088,0.024,0.251,0.638,0.493,,2.952,,,,,,,,,,,,,,,,,,,,,,,,
535,Success,19,18,0,1,6.046,0.008,0.091,0.034,0.226,0.157,0.516,0.333,2.225,2.457,,,,,,,,,,,,,,,,,,,,,,,
536,Success,18,19,0,1,7.573,0.025,0.085,0.027,0.221,0.095,0.524,1.212,0.905,,4.479,,,,,,,,,,,,,,,,,,,,,,
537,Success,17,20,0,1,18.55,0.008,0.101,0.015,0.239,0.635,0.49,,0.989,,2.295,,13.778,,,,,,,,,,,,,,,,,,,,
538,Success,16,16,1,1,1.402,0.003,0.083,0.387,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,Success,17,20,0,1,16.792,0.039,0.092,0.093,0.228,0.637,0.489,,0.976,,2.312,,11.925,,,,,,,,,,,,,,,,,,,,
540,Success,17,17,0,1,2.155,0.017,0.097,0.036,0.237,0.64,1.128,,,,,,,,,,,,,,,,,,,,,,,,,,
541,Success,18,17,0,1,3.34,0.008,0.085,0.039,0.237,0.084,1.655,1.231,,,,,,,,,,,,,,,,,,,,,,,,,
542,Success,18,19,1,1,10.195,0.015,0.094,0.056,0.203,0.096,0.633,2.128,1.061,,5.909,,,,,,,,,,,,,,,,,,,,,,
543,Success,17,19,1,1,8.661,0.01,0.086,0.018,0.218,1.097,0.448,,0.87,,5.914,,,,,,,,,,,,,,,,,,,,,,
544,Success,18,17,2,0,4.202,0.012,0.1,0.022,0.278,0.042,1.148,2.6,,,,,,,,,,,,,,,,,,,,,,,,,
545,Success,17,17,0,2,3.582,0.016,0.084,0.03,0.292,0.638,2.521,,,,,,,,,,,,,,,,,,,,,,,,,,
546,Success,17,17,1,1,3.037,0.024,0.091,0.016,0.273,1.097,1.536,,,,,,,,,,,,,,,,,,,,,,,,,,
547,Success,18,18,0,0,4.473,0.012,0.096,0.063,0.242,0.128,0.644,1.224,2.064,,,,,,,,,,,,,,,,,,,,,,,,
548,Success,20,16,1,0,7.02,0.016,0.089,0.057,0.568,0.106,,0.203,,0.399,,5.583,,,,,,,,,,,,,,,,,,,,,
549,Success,20,19,2,0,16.963,0.02,0.09,0.043,0.246,0.08,0.485,0.251,0.964,0.545,4.163,10.076,,,,,,,,,,,,,,,,,,,,,
550,Success,18,17,1,1,3.865,0.012,0.09,0.036,0.237,0.172,1.214,2.104,,,,,,,,,,,,,,,,,,,,,,,,,
551,Success,17,17,2,1,3.16,0.007,0.096,0.028,0.252,1.239,1.537,,,,,,,,,,,,,,,,,,,,,,,,,,
552,Success,17,16,0,1,1.411,0.02,0.097,0.036,0.616,0.642,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,Success,17,17,0,1,2.583,0.007,0.084,0.045,0.272,0.635,1.539,,,,,,,,,,,,,,,,,,,,,,,,,,
554,Success,18,19,1,0,8.286,0.007,0.092,0.016,0.228,0.028,0.561,2.122,1.089,,4.144,,,,,,,,,,,,,,,,,,,,,,
555,Success,16,17,1,2,2.485,0.014,0.089,0.402,0.307,,1.673,,,,,,,,,,,,,,,,,,,,,,,,,,
556,Success,24,18,0,1,143.797,0.008,0.107,0.045,0.25,0.101,0.55,0.181,2.185,0.402,,0.913,,2.065,,6.408,,12.73,,117.852,,,,,,,,,,,,,
557,Success,17,20,1,0,13.879,0.019,0.084,0.028,0.224,1.105,0.459,,0.939,,1.957,,9.065,,,,,,,,,,,,,,,,,,,,
558,Success,19,16,1,0,5.435,0.012,0.099,0.037,0.573,0.073,,0.268,,4.374,,,,,,,,,,,,,,,,,,,,,,,
559,Success,19,17,1,1,5.216,0.013,0.091,0.087,0.238,0.166,1.562,0.318,,2.739,,,,,,,,,,,,,,,,,,,,,,,
560,Success,17,16,0,1,1.601,0.01,0.087,0.018,0.85,0.636,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,Success,18,17,0,1,2.79,0.007,0.087,0.018,0.215,0.035,1.211,1.217,,,,,,,,,,,,,,,,,,,,,,,,,
562,Success,16,18,0,0,3.347,0.016,0.106,0.35,0.34,,0.496,,2.038,,,,,,,,,,,,,,,,,,,,,,,,
563,Success,17,19,1,1,8.77,0.013,0.083,0.024,0.248,0.735,0.489,,0.964,,6.214,,,,,,,,,,,,,,,,,,,,,,
564,Success,17,18,0,1,3.687,0.015,0.086,0.036,0.226,0.64,0.459,,2.226,,,,,,,,,,,,,,,,,,,,,,,,
565,Success,16,18,3,2,4.862,0.004,0.091,1.401,0.284,,0.567,,2.514,,,,,,,,,,,,,,,,,,,,,,,,
566,Success,17,18,2,6,35.011,0.002,0.097,0.013,0.227,2.049,0.616,,32.006,,,,,,,,,,,,,,,,,,,,,,,,
567,Success,20,17,0,1,7.347,0.008,0.082,0.058,0.213,0.123,1.152,0.234,,0.485,,4.993,,,,,,,,,,,,,,,,,,,,,
568,Success,16,18,0,1,4.209,0.023,0.092,0.352,0.271,,0.49,,2.981,,,,,,,,,,,,,,,,,,,,,,,,
569,Success,19,19,3,1,15.524,0.004,0.087,0.037,0.268,0.015,0.533,0.299,1.048,8.902,4.33,,,,,,,,,,,,,,,,,,,,,,
570,Success,17,18,0,1,3.693,0.008,0.127,0.045,0.234,0.636,0.462,,2.181,,,,,,,,,,,,,,,,,,,,,,,,
571,Success,17,17,1,2,2.875,0.021,0.109,0.075,0.272,0.703,1.695,,,,,,,,,,,,,,,,,,,,,,,,,,
572,Success,16,19,0,1,8.374,0.018,0.102,0.357,0.251,,0.492,,1.021,,6.132,,,,,,,,,,,,,,,,,,,,,,
573,Success,20,16,0,0,6.206,0.008,0.086,0.028,0.575,0.052,,0.109,,0.216,,5.132,,,,,,,,,,,,,,,,,,,,,
574,Success,16,17,0,1,1.888,0.012,0.099,0.356,0.239,,1.182,,,,,,,,,,,,,,,,,,,,,,,,,,
575,Success,24,16,3,1,749.745,0.021,0.089,0.038,0.86,0.087,,0.165,,0.322,,0.747,,1.807,,4.142,,9.801,,731.667,,,,,,,,,,,,,
576,Success,17,18,1,1,4.232,0.005,0.104,0.018,0.248,1.094,0.505,,2.258,,,,,,,,,,,,,,,,,,,,,,,,
577,Success,16,18,1,0,3.626,0.01,0.1,0.619,0.265,,0.526,,2.106,,,,,,,,,,,,,,,,,,,,,,,,
